,testID,assessmentItemID,difficultyLevel,discriminationLevel,guessLevel,knowledgeTag,Timestamp
567,A070000067,A070067006,0.333783203,3.6600857825,0.1962675652,6800,2021-01-08 06:08:25.336946
568,A070000067,A070067001,0.6510972575,4.048729983,0.1716618569,6800,2021-01-08 06:08:25.336946
569,A070000067,A070067004,-0.3081836399,2.3962748605,0.0001227535,6800,2021-01-08 06:08:25.336946
570,A070000067,A070067007,0.8193295126,4.9876051466,0.1497128005,6800,2021-01-08 06:08:25.336946
571,A070000067,A070067008,0.2227903733,1.149304051,0.0001428503,6800,2021-01-08 06:08:25.336946
572,A070000067,A070067011,0.7874225695,5.060942672,0.2521873932,6800,2021-01-08 06:08:25.336946
573,A070000067,A070067003,0.3567807461,1.3468404985,0.0141242669,6802,2021-01-08 06:08:25.336946
574,A070000067,A070067010,0.6469605838,6.6529814958,0.1251562434,6800,2021-01-08 06:08:25.336946
575,A070000068,A070068012,1.2040611747,14.1168732074,0.2165881878,6800,2021-01-08 06:08:25.336946
576,A070000068,A070068005,0.3580356261,3.3488113178,0.0618964637,6800,2021-01-08 06:08:25.336946
577,A070000068,A070068010,0.5438413391,1.7800328458,0.2294272012,6800,2021-01-08 06:08:25.336946
578,A070000068,A070068007,-0.1615085932,1.8986949128,0.0002567021,6800,2021-01-08 06:08:25.336946
579,A070000068,A070068006,-0.4301437671,1.4295221543,0.0022967182,6800,2021-01-08 06:08:25.336946
580,A070000068,A070068009,-0.0104590606,4.1880608726,0.0555047331,6800,2021-01-08 06:08:25.336946
581,A070000068,A070068011,0.9450392803,2.8606710301,0.1655781399,6800,2021-01-08 06:08:25.336946
582,A070000068,A070068004,-0.1468579873,2.4023778112,0.2999998331,6800,2021-01-08 06:08:25.336946
583,A070000068,A070068003,0.1068513805,1.3601878433,0.0001167277,6800,2021-01-08 06:08:25.336946
584,A070000068,A070068002,-0.1652413002,1.6601685756,0.1135952391,6800,2021-01-08 06:08:25.336946
585,A070000068,A070068008,0.0058392174,3.8870506696,0.264248343,6800,2021-01-08 06:08:25.336946
586,A070000068,A070068001,-0.1005465099,2.1375854212,6.28187e-05,1266,2021-01-08 06:08:25.336946
587,A070000069,A070069007,0.8958171085,2.5627797975,0.2353250054,6802,2021-01-08 06:08:25.336946
588,A070000069,A070069005,0.2462943076,8.2490026037,0.2093367669,6801,2021-01-08 06:08:25.336946
589,A070000069,A070069003,-0.2074430614,10.2187171144,0.110536737,6801,2021-01-08 06:08:25.336946
590,A070000069,A070069006,0.4053803149,3.9391670404,0.0030041009,6801,2021-01-08 06:08:25.336946
591,A070000069,A070069009,0.3358355184,1.5648803826,0.0008185835,6802,2021-01-08 06:08:25.336946
592,A070000069,A070069002,-0.0194735534,7.1655122015,0.2568450079,6801,2021-01-08 06:08:25.336946
593,A070000069,A070069001,0.4502672467,2.6789580723,0.2963380194,6800,2021-01-08 06:08:25.336946
594,A070000069,A070069004,0.1088795273,2.0707133356,0.0030725702,6801,2021-01-08 06:08:25.336946
595,A070000069,A070069008,0.3887616979,2.5454377145,0.140061695,6802,2021-01-08 06:08:25.336946
596,A070000070,A070070008,0.7220192112,2.4246015844,4.2366e-05,6802,2021-01-08 06:08:25.336946
597,A070000070,A070070004,-0.0969494761,3.3991286862,0.29972076,6801,2021-01-08 06:08:25.336946
598,A070000070,A070070001,0.3138245488,1.0941092362,0.0003394662,6801,2021-01-08 06:08:25.336946
599,A070000070,A070070005,0.0944678995,2.8665647734,0.204871062,6801,2021-01-08 06:08:25.336946
600,A070000070,A070070009,1.2068260569,1.9535087844,0.0600272712,6802,2021-01-08 06:08:25.336946
601,A070000070,A070070006,-0.335726839,3.3551093715,0.1597202075,6801,2021-01-08 06:08:25.336946
602,A070000070,A070070002,-0.8072948402,11.2874421295,0.0016042474,6801,2021-01-08 06:08:25.336946
603,A070000070,A070070007,0.3691821732,1.2131959877,0.2211767874,6802,2021-01-08 06:08:25.336946
604,A070000070,A070070003,-0.2788229352,2.1514329128,0.0003977888,6801,2021-01-08 06:08:25.336946
605,A070000071,A070071006,0.5225197425,1.2025629251,2.5761e-06,1267,2021-01-08 06:08:25.336946
606,A070000071,A070071004,1.2315207399,1.1047327941,0.2486701741,6825,2021-01-08 06:08:25.336946
607,A070000071,A070071005,-0.4740664005,1.178189128,0.0007808673,6825,2021-01-08 06:08:25.336946
608,A070000071,A070071002,-0.2478451856,3.0284787537,0.2997070817,6825,2021-01-08 06:08:25.336946
609,A070000071,A070071003,-0.1694798608,1.4501393928,2.20169e-05,6825,2021-01-08 06:08:25.336946
610,A070000071,A070071001,-0.0892842583,3.4411787871,0.0334288014,6825,2021-01-08 06:08:25.336946
611,A070000072,A070072004,0.7389978653,1.2620463486,0.1838824565,6825,2021-01-08 06:08:25.336946
612,A070000072,A070072003,0.3788221285,1.3135006085,0.0001361818,6825,2021-01-08 06:08:25.336946
613,A070000072,A070072006,-0.791462776,0.7948395643,0.0025586268,6825,2021-01-08 06:08:25.336946
614,A070000072,A070072005,0.2564179451,3.4209105281,0.2876086348,6825,2021-01-08 06:08:25.336946
615,A070000072,A070072001,-1.0723709415,1.7099627007,8.91008e-05,6825,2021-01-08 06:08:25.336946
616,A070000072,A070072002,-0.8041339723,1.6350045697,7.13157e-05,6825,2021-01-08 06:08:25.336946
617,A070000073,A070073003,0.9411539033,2.1144958823,4.3151e-06,9185,2021-01-08 06:08:25.336946
618,A070000073,A070073007,0.4065633973,3.6952798122,0.1039565936,9184,2021-01-08 06:08:25.336946
619,A070000073,A070073004,0.4075647217,5.2120541981,0.2212924308,9184,2021-01-08 06:08:25.336946
620,A070000073,A070073005,0.1305731848,1.8567086039,0.0332662089,9184,2021-01-08 06:08:25.336946
621,A070000073,A070073009,0.594253633,20.676423432,0.21646356,9184,2021-01-08 06:08:25.336946
622,A070000073,A070073006,-0.1224458013,2.2984051789,2.92155e-05,9184,2021-01-08 06:08:25.336946
623,A070000073,A070073002,0.3254448033,0.8478086857,0.0032451542,1268,2021-01-08 06:08:25.336946
624,A070000073,A070073008,0.4746165092,6.4353752183,0.1291740586,9184,2021-01-08 06:08:25.336946
625,A070000073,A070073001,1.066658118,3.7932654406,0.2999981997,9185,2021-01-08 06:08:25.336946
626,A070000074,A070074009,0.8924890302,5.2520417643,0.2794706171,9186,2021-01-08 06:08:25.336946
627,A070000074,A070074006,0.4847790313,4.0539539765,0.2810949649,9184,2021-01-08 06:08:25.336946
628,A070000074,A070074007,-0.5099909989,1.221681897,0.0292054951,9184,2021-01-08 06:08:25.336946
629,A070000074,A070074004,-0.0343073417,1.9399135929,0.0229169736,9184,2021-01-08 06:08:25.336946
630,A070000074,A070074003,0.3522744028,1.7033746635,0.1076946498,9184,2021-01-08 06:08:25.336946
631,A070000074,A070074005,0.1353869896,2.445467296,0.0067783227,9185,2021-01-08 06:08:25.336946
632,A070000074,A070074002,-0.4559779185,1.2530160191,0.0174896599,9185,2021-01-08 06:08:25.336946
633,A070000074,A070074001,0.6434932195,1.0795168728,0.1137252592,9185,2021-01-08 06:08:25.336946
634,A070000074,A070074008,0.7186186098,6.2858383976,0.1266324031,9184,2021-01-08 06:08:25.336946
635,A070000075,A070075005,0.6953866475,6.3829501075,0.1766503229,6826,2021-01-08 06:08:25.336946
636,A070000075,A070075004,0.9389444286,2.633581829,0.0733178867,6826,2021-01-08 06:08:25.336946
637,A070000075,A070075001,-0.1631786603,1.0315495699,0.0060042367,9185,2021-01-08 06:08:25.336946
638,A070000075,A070075003,1.1014735004,2.8928421573,0.0005653914,9185,2021-01-08 06:08:25.336946
639,A070000075,A070075006,0.9487098034,9.0740888318,0.2502061708,6826,2021-01-08 06:08:25.336946
640,A070000075,A070075002,0.6731566128,1.0361598177,0.0,6801,2021-01-08 06:08:25.336946
641,A070000076,A070076005,0.4188615805,2.196655533,0.1027522384,9184,2021-01-08 06:08:25.336946
642,A070000076,A070076004,0.7593836753,2.3914476043,0.2993105793,6826,2021-01-08 06:08:25.336946
643,A070000076,A070076001,0.4405923717,1.6597678819,0.1556472346,9185,2021-01-08 06:08:25.336946
644,A070000076,A070076003,0.8060952831,6.9127259157,0.2508399909,1269,2021-01-08 06:08:25.336946
645,A070000076,A070076006,0.595087826,2.7611615302,2.76907e-05,6826,2021-01-08 06:08:25.336946
646,A070000076,A070076002,0.584274506,4.5258211842,0.2998032691,1269,2021-01-08 06:08:25.336946
647,A070000077,A070077001,0.152214665,1.5903235818,1e-10,1271,2021-01-08 06:08:25.336946
648,A070000077,A070077004,0.1797545102,2.0419509607,5.8927e-06,6827,2021-01-08 06:08:25.336946
649,A070000077,A070077002,0.6000140096,3.3474560499,0.2778764088,6828,2021-01-08 06:08:25.336946
650,A070000077,A070077005,0.7488350861,15.984713183,0.1625980116,6827,2021-01-08 06:08:25.336946
651,A070000077,A070077003,0.4455244365,2.5146795354,0.1681356607,9184,2021-01-08 06:08:25.336946
652,A070000077,A070077006,1.2152814733,4.0117035077,0.098081469,6800,2021-01-08 06:08:25.336946
653,A070000078,A070078006,0.6995441191,2.5826744163,0.2071105239,6827,2021-01-08 06:08:25.336946
654,A070000078,A070078004,0.3968360099,5.1626921853,0.2962033345,6827,2021-01-08 06:08:25.336946
655,A070000078,A070078002,0.0149175448,2.0141394132,0.198007822,9184,2021-01-08 06:08:25.336946
656,A070000078,A070078001,-0.1183136331,1.3870470735,0.0893135407,6828,2021-01-08 06:08:25.336946
657,A070000078,A070078005,0.54768449,5.7723532705,0.269290222,6827,2021-01-08 06:08:25.336946
658,A070000078,A070078003,0.3289090072,2.3916622807,3.57252e-05,6827,2021-01-08 06:08:25.336946
659,A070000079,A070079009,0.1229533305,1.8429552153,0.0133888237,9186,2021-01-08 06:08:25.336946
660,A070000079,A070079003,0.9475180031,2.2925985846,0.0004717622,9187,2021-01-08 06:08:25.336946
661,A070000079,A070079004,0.6062314101,4.9454696997,0.290737196,9186,2021-01-08 06:08:25.336946
662,A070000079,A070079001,0.8017679008,1.9307967524,0.0371660306,9187,2021-01-08 06:08:25.336946
663,A070000079,A070079002,0.6895477869,0.6329164022,0.043843312,9187,2021-01-08 06:08:25.336946
664,A070000079,A070079005,0.5396194333,7.9596995344,0.1238144459,9186,2021-01-08 06:08:25.336946
665,A070000079,A070079007,0.3904884668,6.3791065252,0.1745773112,9186,2021-01-08 06:08:25.336946
666,A070000079,A070079008,0.8549051909,6.3989341501,0.2496319115,9186,2021-01-08 06:08:25.336946
667,A070000079,A070079006,0.0291700559,2.8855511674,0.0883768563,9186,2021-01-08 06:08:25.336946
668,A070000080,A070080008,0.2663631634,2.967617122,0.1656813697,9186,2021-01-08 06:08:25.336946
669,A070000080,A070080009,0.2696803817,2.2948125484,0.1848805653,9186,2021-01-08 06:08:25.336946
670,A070000080,A070080007,0.0670728686,2.8618201912,0.2206401015,9186,2021-01-08 06:08:25.336946
671,A070000080,A070080003,0.1361347766,2.4246276587,0.1911725852,9186,2021-01-08 06:08:25.336946
672,A070000080,A070080004,-0.0743974638,6.4784792206,0.0096897902,1273,2021-01-08 06:08:25.336946
673,A070000080,A070080006,0.1830143526,2.9802511833,0.0001481721,9186,2021-01-08 06:08:25.336946
674,A070000080,A070080002,0.0297213379,5.455727197,0.2065003189,9187,2021-01-08 06:08:25.336946
675,A070000080,A070080001,0.2354085076,2.5110846168,0.1873375257,9187,2021-01-08 06:08:25.336946
676,A070000080,A070080005,-0.0619880973,5.2589823663,0.1892629269,9186,2021-01-08 06:08:25.336946
677,A070000081,A070081005,1.2723345506,4.4609362114,0.1820620963,9186,2021-01-08 06:08:25.336946
678,A070000081,A070081004,0.1978338163,3.4137746898,0.1074975102,9186,2021-01-08 06:08:25.336946
679,A070000081,A070081002,0.2965380806,5.8961153833,9.0487e-06,6801,2021-01-08 06:08:25.336946
680,A070000081,A070081006,0.6496676593,1.2947436277,9.89712e-05,9186,2021-01-08 06:08:25.336946
681,A070000081,A070081001,0.5444345628,2.5184150567,0.1571606583,9187,2021-01-08 06:08:25.336946
682,A070000081,A070081003,0.0561110942,1.4866477809,4.50596e-05,9187,2021-01-08 06:08:25.336946
683,A070000082,A070082006,0.9544162415,2.0636586246,0.2286881255,9186,2021-01-08 06:08:25.336946
684,A070000082,A070082005,0.5419217996,3.7148949229,0.1710833971,6826,2021-01-08 06:08:25.336946
685,A070000082,A070082004,0.0401564297,4.02892067,0.0276861089,1273,2021-01-08 06:08:25.336946
686,A070000082,A070082001,0.3395265512,4.8031233106,0.2935341367,9186,2021-01-08 06:08:25.336946
687,A070000082,A070082002,-0.7069985109,1.3716652345,0.0202780783,1273,2021-01-08 06:08:25.336946
688,A070000082,A070082003,-0.1713940719,2.1147224707,0.0062527237,1271,2021-01-08 06:08:25.336946
689,A070000083,A070083001,-0.4725869044,1.7580946739,0.016900039,6828,2021-01-08 06:08:25.336946
690,A070000083,A070083007,0.5774889797,4.7941229805,0.1955801385,1273,2021-01-08 06:08:25.336946
691,A070000083,A070083009,1.1366476939,3.184769466,0.2077961371,1273,2021-01-08 06:08:25.336946
692,A070000083,A070083008,0.9815338883,6.8597365404,0.173796273,1273,2021-01-08 06:08:25.336946
693,A070000083,A070083006,0.4956047559,2.9850076488,0.094465493,6828,2021-01-08 06:08:25.336946
694,A070000083,A070083004,0.4549432463,7.899488255,0.2915622897,6828,2021-01-08 06:08:25.336946
695,A070000083,A070083003,0.6890821207,7.3777531958,0.1749603809,6828,2021-01-08 06:08:25.336946
696,A070000083,A070083005,0.618447217,4.1509436697,0.1817508208,6828,2021-01-08 06:08:25.336946
697,A070000083,A070083002,0.2496307889,2.3229594639,0.0187257651,1271,2021-01-08 06:08:25.336946
698,A070000084,A070084001,-0.5108204663,3.1232572117,6.6594e-06,6828,2021-01-08 06:08:25.336946
699,A070000084,A070084005,0.0240560271,3.4860142883,0.1110781454,6828,2021-01-08 06:08:25.336946
700,A070000084,A070084004,0.147415526,2.9450289939,0.0,6828,2021-01-08 06:08:25.336946
701,A070000084,A070084003,0.2429077647,2.7267220886,0.1693643677,6828,2021-01-08 06:08:25.336946
702,A070000084,A070084008,0.7269120998,19.9492431842,0.2400575504,1273,2021-01-08 06:08:25.336946
703,A070000084,A070084007,0.4571549941,4.6282384644,0.106784804,1273,2021-01-08 06:08:25.336946
704,A070000084,A070084002,-0.0246834521,25.6311011966,0.1381771183,6828,2021-01-08 06:08:25.336946
705,A070000084,A070084006,0.4595070283,2.074762798,0.1714034236,6828,2021-01-08 06:08:25.336946
706,A070000084,A070084009,0.666232793,24.0108555337,0.1502052928,1273,2021-01-08 06:08:25.336946
707,A070000085,A070085001,-0.2045669397,8.2678570679,0.2886133163,8872,2021-01-08 06:08:25.336946
708,A070000085,A070085006,-0.4058777108,1.6174953564,0.0272479926,8872,2021-01-08 06:08:25.336946
709,A070000085,A070085005,0.0217236607,2.4905380598,0.243642737,8872,2021-01-08 06:08:25.336946
710,A070000085,A070085004,-0.519773394,3.9241534656,0.1236582652,8872,2021-01-08 06:08:25.336946
711,A070000085,A070085003,1.2359571371,26.6441846921,0.2818788266,8871,2021-01-08 06:08:25.336946
712,A070000085,A070085002,-0.2111924712,4.6175520278,0.0055611783,8896,2021-01-08 06:08:25.336946
713,A070000086,A070086001,0.0107920354,1.7762826674,0.2729901756,8868,2021-01-08 06:08:25.336946
714,A070000086,A070086004,-0.5124318085,2.4275285108,9.9256e-06,8872,2021-01-08 06:08:25.336946
715,A070000086,A070086003,-0.7638563001,2.6928229627,0.0024806701,8872,2021-01-08 06:08:25.336946
716,A070000086,A070086006,-0.2257739466,1.235876213,0.0017290627,8893,2021-01-08 06:08:25.336946
717,A070000086,A070086005,-0.6192157655,10.4527379873,0.0619009668,8872,2021-01-08 06:08:25.336946
718,A070000086,A070086002,-0.9138308767,1.2446530187,0.0016845571,8872,2021-01-08 06:08:25.336946
719,A070000087,A070087003,0.661683341,2.5013001413,0.2246754221,8875,2021-01-08 06:08:25.336946
720,A070000087,A070087005,0.1080206412,1.4753664822,0.0004570995,10819,2021-01-08 06:08:25.336946
721,A070000087,A070087002,0.5172824531,4.5138338533,0.298884028,8874,2021-01-08 06:08:25.336946
722,A070000087,A070087001,0.2940295265,9.1711687557,0.2992626629,8875,2021-01-08 06:08:25.336946
723,A070000087,A070087008,-0.259603661,1.8876054562,0.0081369899,10819,2021-01-08 06:08:25.336946
724,A070000087,A070087004,1.374341007,19.6500769327,0.226402033,8874,2021-01-08 06:08:25.336946
725,A070000087,A070087007,0.0163741668,6.0315705957,0.1389729912,8885,2021-01-08 06:08:25.336946
726,A070000087,A070087006,-0.3699672593,2.9142141829,0.0080999032,10819,2021-01-08 06:08:25.336946
727,A070000088,A070088006,-0.6900217425,1.9616106863,0.1455380188,8877,2021-01-08 06:08:25.336946
728,A070000088,A070088003,0.004178555,2.9207746701,0.111077549,8875,2021-01-08 06:08:25.336946
729,A070000088,A070088007,-0.7143235613,2.6762312896,0.0006316007,10819,2021-01-08 06:08:25.336946
730,A070000088,A070088008,-0.3159264628,1.3261241016,0.0007478676,8878,2021-01-08 06:08:25.336946
731,A070000088,A070088005,-0.5365075176,2.2383613364,6.14651e-05,8878,2021-01-08 06:08:25.336946
732,A070000088,A070088001,-0.4204904713,1.5061595835,0.0503568979,8875,2021-01-08 06:08:25.336946
733,A070000088,A070088002,0.2938977149,0.6690940674,0.0001156875,8875,2021-01-08 06:08:25.336946
734,A070000088,A070088004,0.0691593373,2.6519095084,0.2192157279,8878,2021-01-08 06:08:25.336946
735,A070000089,A070089008,1.0200471817,3.6913447567,0.177545543,8885,2021-01-08 06:08:25.336946
736,A070000089,A070089007,0.6599591406,2.5208724269,6.2e-09,8880,2021-01-08 06:08:25.336946
737,A070000089,A070089005,-0.1343052867,1.9650934672,4.8439e-06,8885,2021-01-08 06:08:25.336946
738,A070000089,A070089001,0.3963532729,2.2572813138,5e-10,8879,2021-01-08 06:08:25.336946
739,A070000089,A070089004,0.1427562365,3.469163817,0.2658681242,8880,2021-01-08 06:08:25.336946
740,A070000089,A070089002,-0.5578827696,3.7024574993,0.0,8880,2021-01-08 06:08:25.336946
741,A070000089,A070089003,0.2518551779,2.9145697825,0.2145183472,8879,2021-01-08 06:08:25.336946
742,A070000089,A070089006,0.7557554616,2.6508740882,0.1936268063,8875,2021-01-08 06:08:25.336946
743,A070000090,A070090003,-0.0200146338,2.9447645296,0.1538084542,8885,2021-01-08 06:08:25.336946
744,A070000090,A070090007,1.396246498,1.4700365787,0.1053059155,8885,2021-01-08 06:08:25.336946
745,A070000090,A070090001,-0.7509268588,2.3541696577,0.0235076559,8880,2021-01-08 06:08:25.336946
746,A070000090,A070090002,-0.6159261916,2.8338769783,0.001968817,8880,2021-01-08 06:08:25.336946
747,A070000090,A070090004,-0.1056314279,2.5757663902,0.0165104542,8885,2021-01-08 06:08:25.336946
748,A070000090,A070090008,1.3457890779,4.1443389806,0.1721104036,8879,2021-01-08 06:08:25.336946
749,A070000090,A070090006,-0.3685855718,2.869229019,0.0084617055,8881,2021-01-08 06:08:25.336946
750,A070000090,A070090005,0.1757553467,3.820164619,0.2963495448,8880,2021-01-08 06:08:25.336946
751,A070000091,A070091005,0.0108074417,4.5794868629,0.2880128168,8890,2021-01-08 06:08:25.336946
752,A070000091,A070091002,-0.4077981416,3.5778186358,0.0166991915,8891,2021-01-08 06:08:25.336946
753,A070000091,A070091001,-0.6157299595,5.9784531684,0.1108753406,8890,2021-01-08 06:08:25.336946
754,A070000091,A070091003,-0.2417114208,5.1437659893,0.1606374237,8891,2021-01-08 06:08:25.336946
755,A070000091,A070091006,0.466134486,2.6824460659,0.000385361,8891,2021-01-08 06:08:25.336946
756,A070000091,A070091007,0.3869675558,4.8239877508,0.0422900821,8891,2021-01-08 06:08:25.336946
757,A070000091,A070091004,-0.6390895935,2.8126936033,0.0827164658,8889,2021-01-08 06:08:25.336946
758,A070000091,A070091008,0.8463159222,2.088391668,0.1136726638,8891,2021-01-08 06:08:25.336946
759,A070000092,A070092007,-0.3128708073,1.3559515262,0.0164424734,8891,2021-01-08 06:08:25.336946
760,A070000092,A070092003,-0.1739976281,1.0443024477,0.000987499,8887,2021-01-08 06:08:25.336946
761,A070000092,A070092006,-0.7030021278,2.3947318921,0.013716248,8890,2021-01-08 06:08:25.336946
762,A070000092,A070092004,-0.2356061615,2.5696055133,1.30975e-05,8891,2021-01-08 06:08:25.336946
763,A070000092,A070092008,0.8490907835,8.641233602,0.2986734528,8890,2021-01-08 06:08:25.336946
764,A070000092,A070092005,-0.1505016815,2.0868990732,0.0004509656,8887,2021-01-08 06:08:25.336946
765,A070000092,A070092001,-1.359307734,2.5880088186,0.0122871791,8891,2021-01-08 06:08:25.336946
766,A070000092,A070092002,-0.7962117743,1.4334242421,0.0141567069,8891,2021-01-08 06:08:25.336946
767,A070000093,A070093002,0.3775418692,2.4852206515,0.1539148994,8892,2021-01-08 06:08:25.336946
768,A070000093,A070093007,0.6086155189,2.742148508,0.1868524275,8880,2021-01-08 06:08:25.336946
769,A070000093,A070093005,-0.3014030817,1.121571448,3.125173552e-36,8880,2021-01-08 06:08:25.336946
770,A070000093,A070093004,-0.4838990098,2.995077346,0.182700314,10819,2021-01-08 06:08:25.336946
771,A070000093,A070093001,-0.5194717362,2.4512249461,7.568070937e-21,8872,2021-01-08 06:08:25.336946
772,A070000093,A070093008,1.3881922928,19.8370917531,0.2200034885,8878,2021-01-08 06:08:25.336946
773,A070000093,A070093003,0.6603915284,16.6101734649,0.1877640059,8874,2021-01-08 06:08:25.336946
774,A070000093,A070093006,-3.28531e-05,5.9443190815,0.1318020663,8885,2021-01-08 06:08:25.336946
775,A070000094,A070094003,-0.6156107334,6.2690255331,0.1095496239,8880,2021-01-08 06:08:25.336946
776,A070000094,A070094007,1.1399581031,13.7276546194,0.2998398148,8885,2021-01-08 06:08:25.336946
777,A070000094,A070094004,-0.8694069491,3.3374437334,0.0130060619,8879,2021-01-08 06:08:25.336946
778,A070000094,A070094005,-0.1523517262,4.1116766332,0.1467134169,8901,2021-01-08 06:08:25.336946
779,A070000094,A070094006,0.0011411509,1.0600960772,0.0462603109,8881,2021-01-08 06:08:25.336946
780,A070000094,A070094001,0.7851381767,8.9541916915,0.2954734421,8875,2021-01-08 06:08:25.336946
781,A070000094,A070094002,-0.3350481395,5.9537576654,0.2784432564,8877,2021-01-08 06:08:25.336946
782,A070000094,A070094008,-0.6298100367,2.806422182,0.0461121725,8891,2021-01-08 06:08:25.336946
783,A070000095,A070095007,-0.1346007199,1.583876867,0.0002246554,8896,2021-01-08 06:08:25.336946
784,A070000095,A070095005,0.8386511883,3.5972035687,0.1654638187,8893,2021-01-08 06:08:25.336946
785,A070000095,A070095002,-0.3280348585,4.8129095961,0.000298823,8892,2021-01-08 06:08:25.336946
786,A070000095,A070095006,-0.1250214402,3.3283126415,3.2595e-06,8893,2021-01-08 06:08:25.336946
787,A070000095,A070095004,0.0794224002,8.6619856701,0.2987426226,8893,2021-01-08 06:08:25.336946
788,A070000095,A070095001,-0.5284150444,3.1693230415,0.000438608,7259,2021-01-08 06:08:25.336946
789,A070000095,A070095008,1.548452201,2.057336743,0.2161466938,7259,2021-01-08 06:08:25.336946
790,A070000095,A070095003,0.0499332736,0.4164766752,0.0856429642,8893,2021-01-08 06:08:25.336946
791,A070000096,A070096006,-0.0281406956,40.727567949,0.1015636291,8893,2021-01-08 06:08:25.336946
792,A070000096,A070096003,-0.028552665,34.0995891497,0.2063247162,8874,2021-01-08 06:08:25.336946
793,A070000096,A070096004,-0.0231282359,32.561013162,0.2504567508,8886,2021-01-08 06:08:25.336946
794,A070000096,A070096007,-0.0256477312,42.9942139331,0.2312882386,8868,2021-01-08 06:08:25.336946
795,A070000096,A070096005,-0.0051896917,28.6258681679,0.2368051478,8893,2021-01-08 06:08:25.336946
796,A070000096,A070096001,-0.0806871348,28.1319710193,0.262595863,8892,2021-01-08 06:08:25.336946
797,A070000096,A070096002,-0.1432729265,28.5330555232,0.2999987462,8896,2021-01-08 06:08:25.336946
798,A070000097,A070097004,-0.0591245625,5.3058921561,5.514e-06,8894,2021-01-08 06:08:25.336946
799,A070000097,A070097008,-0.036077411,2.5764165631,0.1406961659,8894,2021-01-08 06:08:25.336946
800,A070000097,A070097007,1.1581445625,1.7601335988,0.0960537675,8894,2021-01-08 06:08:25.336946
801,A070000097,A070097003,-0.542042004,3.5500785042,0.0707973937,8894,2021-01-08 06:08:25.336946
802,A070000097,A070097002,-0.6014634885,3.4937619536,0.000551079,8893,2021-01-08 06:08:25.336946
803,A070000097,A070097005,0.9548819832,0.9362926793,0.0132879027,8894,2021-01-08 06:08:25.336946
804,A070000097,A070097006,0.9969376211,1.8115675767,0.2111482924,8894,2021-01-08 06:08:25.336946
805,A070000097,A070097001,0.3896933743,0.970590729,0.2999721685,8895,2021-01-08 06:08:25.336946
806,A070000098,A070098007,-0.3425284323,0.7043709809,0.0392357232,8894,2021-01-08 06:08:25.336946
807,A070000098,A070098008,0.6771540633,2.2066553422,0.0527699799,8895,2021-01-08 06:08:25.336946
808,A070000098,A070098006,0.0423929883,1.8485995018,0.0849292578,8895,2021-01-08 06:08:25.336946
809,A070000098,A070098005,-0.4923772527,2.8983286869,0.0219065208,9021,2021-01-08 06:08:25.336946
810,A070000098,A070098002,-0.8284604821,1.302215879,0.0144031531,8894,2021-01-08 06:08:25.336946
811,A070000098,A070098003,1.2762634564,9.8110157937,0.2597618966,8894,2021-01-08 06:08:25.336946
812,A070000098,A070098001,-0.6337292952,0.7849132149,0.0293334593,8895,2021-01-08 06:08:25.336946
813,A070000098,A070098004,-0.0754057261,1.9407165236,0.0151038772,8894,2021-01-08 06:08:25.336946
814,A070000099,A070099002,-0.7991554977,2.6580212611,0.010677888,8896,2021-01-08 06:08:25.336946
815,A070000099,A070099008,0.8056830133,4.3241993628,0.2046425256,8894,2021-01-08 06:08:25.336946
816,A070000099,A070099007,0.5160281417,6.5258496589,0.0330408054,7259,2021-01-08 06:08:25.336946
817,A070000099,A070099003,-0.4607626671,16.1247946593,0.2335685843,10834,2021-01-08 06:08:25.336946
818,A070000099,A070099001,-0.4748915462,2.6800180554,0.0006235056,8896,2021-01-08 06:08:25.336946
819,A070000099,A070099006,2.055847735,4.4093642053,0.0702863559,8897,2021-01-08 06:08:25.336946
820,A070000099,A070099005,0.3950317055,1.3827876486,0.0774005768,8892,2021-01-08 06:08:25.336946
821,A070000099,A070099004,-0.1828828574,2.7960683201,0.117964628,8896,2021-01-08 06:08:25.336946
822,A070000100,A070100002,-0.9148680912,5.2933095918,0.1099350839,10834,2021-01-08 06:08:25.336946
823,A070000100,A070100003,-0.6067912367,1.0952334294,0.0049312526,8894,2021-01-08 06:08:25.336946
824,A070000100,A070100006,-0.6099114886,1.4662051331,0.1075098013,7259,2021-01-08 06:08:25.336946
825,A070000100,A070100005,1.2221748928,10.3139837801,0.2417005427,8896,2021-01-08 06:08:25.336946
826,A070000100,A070100008,1.2181040277,2.5235006063,0.0425348768,8893,2021-01-08 06:08:25.336946
827,A070000100,A070100007,-0.0113101758,0.9210869599,0.0134013827,8897,2021-01-08 06:08:25.336946
828,A070000100,A070100001,-0.6832770157,1.8502619882,1.2208e-06,8896,2021-01-08 06:08:25.336946
829,A070000100,A070100004,-0.0437440327,1.8274772546,8.2226e-06,8896,2021-01-08 06:08:25.336946
830,A070000101,A070101007,0.1283454758,1.4035670097,0.009067219,8899,2021-01-08 06:08:25.336946
831,A070000101,A070101004,-0.2666504703,2.2095704468,0.0001659929,9022,2021-01-08 06:08:25.336946
832,A070000101,A070101008,0.6877861142,3.3450192973,0.2029357772,8899,2021-01-08 06:08:25.336946
833,A070000101,A070101006,0.444172561,1.95114404,0.0750039862,9022,2021-01-08 06:08:25.336946
