,learnerID,learnerProfile,testID,theta,realScore,Timestamp
3299,A080001709,F;S01;8,A080000018,-0.27673325,0.4653257694,2021-01-08 06:08:25.336946
3300,A080000370,M;S01;8,A080000018,-0.8427501152,0.3369744692,2021-01-08 06:08:25.336946
3301,A080001487,F;S01;8,A080000018,0.7199081522,0.8343666392,2021-01-08 06:08:25.336946
3302,A080001496,M;S01;8,A080000018,0.259037526,0.6132839158,2021-01-08 06:08:25.336946
3303,A080001046,F;S01;8,A080000018,0.8778472702,0.8830914855,2021-01-08 06:08:25.336946
3304,A080001421,M;S01;8,A080000018,0.0294934532,0.5464458968,2021-01-08 06:08:25.336946
3305,A080001764,F;S01;8,A080000018,-0.3967361174,0.4362021396,2021-01-08 06:08:25.336946
3306,A080001786,F;S01;8,A080000018,-0.6596896769,0.3763553747,2021-01-08 06:08:25.336946
3307,A080001722,M;S01;8,A080000018,-0.2576512344,0.470085219,2021-01-08 06:08:25.336946
3308,A080000862,F;S01;8,A080000018,0.7785238884,0.8579735365,2021-01-08 06:08:25.336946
3309,A080000086,M;S01;8,A080000018,-0.2758622333,0.4655422138,2021-01-08 06:08:25.336946
3310,A080000920,F;S01;8,A080000018,-0.0775561635,0.5169211941,2021-01-08 06:08:25.336946
3311,A080001777,M;S01;8,A080000018,-1.1628867839,0.2717719541,2021-01-08 06:08:25.336946
3312,A080000235,F;S01;8,A080000018,0.5052371091,0.6906949618,2021-01-08 06:08:25.336946
3313,A080001333,F;S01;8,A080000018,-0.0421685753,0.5265441942,2021-01-08 06:08:25.336946
3314,A080000165,F;S01;8,A080000018,0.551775814,0.7117985096,2021-01-08 06:08:25.336946
3315,A080000324,F;S01;8,A080000018,0.2360537159,0.6064372668,2021-01-08 06:08:25.336946
3316,A080001610,M;S01;8,A080000018,-0.6072593573,0.3879350472,2021-01-08 06:08:25.336946
3317,A080001710,M;S01;8,A080000018,-1.3024697622,0.2452484458,2021-01-08 06:08:25.336946
3318,A080001248,M;S01;8,A080000018,-0.6571811978,0.3769060362,2021-01-08 06:08:25.336946
3319,A080001452,M;S01;8,A080000018,-0.3967361174,0.4362021396,2021-01-08 06:08:25.336946
3320,A080001791,M;S01;8,A080000018,-0.043894508,0.5260716668,2021-01-08 06:08:25.336946
3321,A080000787,F;S01;8,A080000018,0.2456808188,0.6093024291,2021-01-08 06:08:25.336946
3322,A080000444,M;S01;8,A080000018,0.0730778504,0.5588078047,2021-01-08 06:08:25.336946
3323,A080000861,M;S01;8,A080000018,-0.0421685753,0.5265441942,2021-01-08 06:08:25.336946
3324,A080000454,M;S01;8,A080000018,0.3037702767,0.6266637623,2021-01-08 06:08:25.336946
3325,A080001593,M;S01;8,A080000018,-0.6072593573,0.3879350472,2021-01-08 06:08:25.336946
3326,A080000957,F;S01;8,A080000018,1.1677230611,0.9317182546,2021-01-08 06:08:25.336946
3327,A080000905,F;S01;8,A080000018,0.2360537159,0.6064372668,2021-01-08 06:08:25.336946
3328,A080001530,M;S01;8,A080000018,0.551775814,0.7117985096,2021-01-08 06:08:25.336946
3329,A080000769,M;S01;8,A080000018,0.2845471663,0.6209061492,2021-01-08 06:08:25.336946
3330,A080001498,M;S01;8,A080000018,-0.3762828603,0.4410724966,2021-01-08 06:08:25.336946
3331,A080001027,M;S01;8,A080000018,1.1677230611,0.9317182546,2021-01-08 06:08:25.336946
3332,A080000750,M;S01;8,A080000018,-0.043894508,0.5260716668,2021-01-08 06:08:25.336946
3333,A080000179,M;S01;8,A080000018,0.7953920481,0.8630457936,2021-01-08 06:08:25.336946
3334,A080001275,M;S01;8,A080000018,-0.0421654029,0.526545063,2021-01-08 06:08:25.336946
3335,A080001772,F;S01;8,A080000018,-0.3967361174,0.4362021396,2021-01-08 06:08:25.336946
3336,A080000574,F;S01;8,A080000018,1.1677230611,0.9317182546,2021-01-08 06:08:25.336946
3337,A080000440,F;S01;8,A080000018,0.259037526,0.6132839158,2021-01-08 06:08:25.336946
3338,A080001665,F;S01;8,A080000018,-1.6596962212,0.185629906,2021-01-08 06:08:25.336946
3339,A080000869,M;S01;8,A080000018,0.3229755853,0.6324271233,2021-01-08 06:08:25.336946
3340,A080000494,F;S01;8,A080000018,1.1677230611,0.9317182546,2021-01-08 06:08:25.336946
3341,A080000942,M;S01;8,A080000018,1.1677230611,0.9317182546,2021-01-08 06:08:25.336946
3342,A080001464,F;S01;8,A080000018,0.8778472702,0.8830914855,2021-01-08 06:08:25.336946
3343,A080001301,F;S01;8,A080000018,0.801323637,0.8647167836,2021-01-08 06:08:25.336946
3344,A080000118,M;S01;8,A080000018,0.7249709434,0.8369225015,2021-01-08 06:08:25.336946
3345,A080000849,M;S01;8,A080000018,-0.2329519036,0.4763014222,2021-01-08 06:08:25.336946
3346,A080001410,F;S01;8,A080000018,0.801323637,0.8647167836,2021-01-08 06:08:25.336946
3347,A080001129,M;S01;8,A080000018,-0.2192956738,0.4797658021,2021-01-08 06:08:25.336946
3348,A080000501,M;S01;8,A080000018,-0.8427501152,0.3369744692,2021-01-08 06:08:25.336946
3349,A080001769,F;S01;8,A080000018,-1.3429785916,0.2378416757,2021-01-08 06:08:25.336946
3350,A080001748,F;S01;8,A080000018,0.7556178075,0.8500939904,2021-01-08 06:08:25.336946
3351,A080001541,F;S01;8,A080000018,0.7785238884,0.8579735365,2021-01-08 06:08:25.336946
3352,A080001431,M;S01;8,A080000018,1.1677230611,0.9317182546,2021-01-08 06:08:25.336946
3353,A080000805,F;S01;8,A080000018,-1.1730297244,0.2697973838,2021-01-08 06:08:25.336946
3354,A080000310,M;S01;8,A080000018,-0.3967361174,0.4362021396,2021-01-08 06:08:25.336946
3355,A080001678,M;S01;8,A080000018,1.1677230611,0.9317182546,2021-01-08 06:08:25.336946
3356,A080001426,F;S01;8,A080000018,-1.0685664309,0.2904382238,2021-01-08 06:08:25.336946
3357,A080000277,M;S01;8,A080000018,-1.3024697622,0.2452484458,2021-01-08 06:08:25.336946
3358,A080000329,F;S01;8,A080000018,0.7953920481,0.8630457936,2021-01-08 06:08:25.336946
3359,A080000434,M;S01;8,A080000018,1.1677230611,0.9317182546,2021-01-08 06:08:25.336946
3360,A080000603,M;S01;8,A080000019,-0.4437631099,0.2394821977,2021-01-08 06:08:25.336946
3361,A080000304,M;S01;8,A080000019,1.425108866,0.9266757176,2021-01-08 06:08:25.336946
3362,A080000698,F;S01;8,A080000019,-0.4451442661,0.2393085575,2021-01-08 06:08:25.336946
3363,A080000550,M;S01;8,A080000019,-0.6743988043,0.2163819245,2021-01-08 06:08:25.336946
3364,A080000117,M;S01;8,A080000019,1.0499348247,0.8446344431,2021-01-08 06:08:25.336946
3365,A080000469,M;S01;8,A080000019,-0.6743988043,0.2163819245,2021-01-08 06:08:25.336946
3366,A080000023,M;S01;8,A080000019,0.5649092397,0.5940771598,2021-01-08 06:08:25.336946
3367,A080000454,M;S01;8,A080000019,0.5910774562,0.6098673159,2021-01-08 06:08:25.336946
3368,A080000805,F;S01;8,A080000019,-0.7275551765,0.21244436,2021-01-08 06:08:25.336946
3369,A080000472,M;S01;8,A080000019,0.3564288676,0.4774736324,2021-01-08 06:08:25.336946
3370,A080000048,M;S01;8,A080000019,-0.7275551765,0.21244436,2021-01-08 06:08:25.336946
3371,A080000159,M;S01;8,A080000019,0.7055034264,0.6797351134,2021-01-08 06:08:25.336946
3372,A080000169,F;S01;8,A080000019,-0.0639685045,0.3121675761,2021-01-08 06:08:25.336946
3373,A080000198,M;S01;8,A080000019,1.425108866,0.9266757176,2021-01-08 06:08:25.336946
3374,A080000279,F;S01;8,A080000019,-0.1575382159,0.288718975,2021-01-08 06:08:25.336946
3375,A080000154,M;S01;8,A080000019,-0.7265644593,0.2125138567,2021-01-08 06:08:25.336946
3376,A080000148,F;S01;8,A080000019,-0.0639685045,0.3121675761,2021-01-08 06:08:25.336946
3377,A080000151,M;S01;8,A080000019,0.6999364914,0.6763614695,2021-01-08 06:08:25.336946
3378,A080000464,F;S01;8,A080000019,-0.4437631099,0.2394821977,2021-01-08 06:08:25.336946
3379,A080000034,M;S01;8,A080000019,-0.7265644593,0.2125138567,2021-01-08 06:08:25.336946
3380,A080000680,F;S01;8,A080000019,0.317881791,0.4581700606,2021-01-08 06:08:25.336946
3381,A080000391,M;S01;8,A080000019,-0.0579180835,0.3138370045,2021-01-08 06:08:25.336946
3382,A080000251,M;S01;8,A080000019,-0.6860884665,0.2154785207,2021-01-08 06:08:25.336946
3383,A080000497,F;S01;8,A080000019,-0.333792495,0.2550364662,2021-01-08 06:08:25.336946
3384,A080000466,M;S01;8,A080000019,0.4770949158,0.5426894235,2021-01-08 06:08:25.336946
3385,A080000177,F;S01;8,A080000019,-0.6756874633,0.216281261,2021-01-08 06:08:25.336946
3386,A080000435,M;S01;8,A080000019,-0.7275551765,0.21244436,2021-01-08 06:08:25.336946
3387,A080000547,M;S01;8,A080000019,0.133847542,0.3773325994,2021-01-08 06:08:25.336946
3388,A080000334,F;S01;8,A080000019,0.8134038688,0.7422933626,2021-01-08 06:08:25.336946
3389,A080000482,M;S01;8,A080000019,-0.1575382159,0.288718975,2021-01-08 06:08:25.336946
3390,A080000425,M;S01;8,A080000019,0.8024027835,0.7362549808,2021-01-08 06:08:25.336946
3391,A080000149,F;S01;8,A080000019,-0.3843943549,0.247436668,2021-01-08 06:08:25.336946
3392,A080000187,F;S01;8,A080000019,0.4788072309,0.5436630858,2021-01-08 06:08:25.336946
3393,A080000192,M;S01;8,A080000019,-0.696764629,0.2146722908,2021-01-08 06:08:25.336946
3394,A080000470,F;S01;8,A080000019,1.0499348247,0.8446344431,2021-01-08 06:08:25.336946
3395,A080000647,M;S01;8,A080000019,-0.4437631099,0.2394821977,2021-01-08 06:08:25.336946
3396,A080000255,F;S01;8,A080000019,-0.0639685045,0.3121675761,2021-01-08 06:08:25.336946
3397,A080000457,M;S01;8,A080000019,-0.624347517,0.2205061876,2021-01-08 06:08:25.336946
3398,A080000294,F;S01;8,A080000019,1.425108866,0.9266757176,2021-01-08 06:08:25.336946
3399,A080000056,M;S01;8,A080000019,0.3081919083,0.453441615,2021-01-08 06:08:25.336946
3400,A080000002,M;S01;8,A080000019,1.425108866,0.9266757176,2021-01-08 06:08:25.336946
3401,A080000372,F;S01;8,A080000019,0.5614874441,0.5920256496,2021-01-08 06:08:25.336946
3402,A080000459,M;S01;8,A080000019,0.3032106682,0.4510305774,2021-01-08 06:08:25.336946
3403,A080000541,M;S01;8,A080000019,0.8958146276,0.7841038816,2021-01-08 06:08:25.336946
3404,A080000208,F;S01;8,A080000019,-0.696764629,0.2146722908,2021-01-08 06:08:25.336946
3405,A080000122,M;S01;8,A080000019,0.2031515262,0.4055102935,2021-01-08 06:08:25.336946
3406,A080000055,F;S01;8,A080000019,-0.2185440533,0.2756480746,2021-01-08 06:08:25.336946
3407,A080000238,M;S01;8,A080000019,-0.2377805601,0.271855596,2021-01-08 06:08:25.336946
3408,A080000046,M;S01;8,A080000019,-0.673969199,0.2164155426,2021-01-08 06:08:25.336946
3409,A080000163,F;S01;8,A080000019,0.1516943509,0.3843217667,2021-01-08 06:08:25.336946
3410,A080000560,F;S01;8,A080000019,-0.6518100328,0.2181906334,2021-01-08 06:08:25.336946
3411,A080000486,M;S01;8,A080000019,-0.4451442661,0.2393085575,2021-01-08 06:08:25.336946
3412,A080000373,F;S01;8,A080000019,0.6545799229,0.6486638378,2021-01-08 06:08:25.336946
3413,A080000004,F;S01;8,A080000019,-0.6638107669,0.2172192275,2021-01-08 06:08:25.336946
3414,A080000015,M;S01;8,A080000019,-0.6743988043,0.2163819245,2021-01-08 06:08:25.336946
3415,A080000143,F;S01;8,A080000019,1.10509779,0.8613224156,2021-01-08 06:08:25.336946
3416,A080000367,M;S01;8,A080000019,0.0284839454,0.339853289,2021-01-08 06:08:25.336946
3417,A080000268,M;S01;8,A080000019,0.1842609838,0.3975535706,2021-01-08 06:08:25.336946
3418,A080000093,M;S01;8,A080000019,1.0478169649,0.8439477719,2021-01-08 06:08:25.336946
3419,A080000032,M;S01;8,A080000019,-0.0639685045,0.3121675761,2021-01-08 06:08:25.336946
3420,A080000114,M;S01;8,A080000019,-0.7115044997,0.2135880288,2021-01-08 06:08:25.336946
3421,A080000396,F;S01;8,A080000019,0.8860169378,0.7794735587,2021-01-08 06:08:25.336946
3422,A080000293,F;S01;8,A080000019,-0.4451442661,0.2393085575,2021-01-08 06:08:25.336946
3423,A080000485,F;S01;8,A080000019,0.2930855613,0.4461712832,2021-01-08 06:08:25.336946
3424,A080000191,M;S01;8,A080000019,0.8860169378,0.7794735587,2021-01-08 06:08:25.336946
3425,A080000310,M;S01;8,A080000019,-0.5935912614,0.2232599234,2021-01-08 06:08:25.336946
3426,A080000266,F;S01;8,A080000019,-0.2377805601,0.271855596,2021-01-08 06:08:25.336946
3427,A080000562,M;S01;8,A080000019,0.458374804,0.5321270752,2021-01-08 06:08:25.336946
3428,A080000129,M;S01;8,A080000019,-0.5935912614,0.2232599234,2021-01-08 06:08:25.336946
3429,A080000235,F;S01;8,A080000019,0.8713442133,0.772361454,2021-01-08 06:08:25.336946
3430,A080000471,F;S01;8,A080000019,0.1011773132,0.3650203568,2021-01-08 06:08:25.336946
3431,A080000346,M;S01;8,A080000019,-0.6655122325,0.2170834383,2021-01-08 06:08:25.336946
3432,A080000522,M;S01;8,A080000019,1.425108866,0.9266757176,2021-01-08 06:08:25.336946
3433,A080000412,F;S01;8,A080000019,1.425108866,0.9266757176,2021-01-08 06:08:25.336946
3434,A080000586,M;S01;8,A080000019,-0.7275551765,0.21244436,2021-01-08 06:08:25.336946
3435,A080000415,M;S01;8,A080000019,0.4044506109,0.5025904387,2021-01-08 06:08:25.336946
3436,A080000340,F;S01;8,A080000019,0.3904468305,0.4951468904,2021-01-08 06:08:25.336946
3437,A080000478,F;S01;8,A080000019,0.221991003,0.4136497543,2021-01-08 06:08:25.336946
3438,A080000428,M;S01;8,A080000019,-0.696764629,0.2146722908,2021-01-08 06:08:25.336946
3439,A080000427,F;S01;8,A080000019,-0.1265118977,0.2960160436,2021-01-08 06:08:25.336946
3440,A080000378,F;S01;8,A080000019,1.0478169649,0.8439477719,2021-01-08 06:08:25.336946
3441,A080000477,M;S01;8,A080000019,0.3986765647,0.4995096352,2021-01-08 06:08:25.336946
3442,A080000564,M;S01;8,A080000019,0.0357972175,0.3422472832,2021-01-08 06:08:25.336946
3443,A080000219,F;S01;8,A080000019,1.425108866,0.9266757176,2021-01-08 06:08:25.336946
3444,A080000242,F;S01;8,A080000019,0.8832421379,0.7781448512,2021-01-08 06:08:25.336946
3445,A080000210,M;S01;8,A080000019,-0.6860884665,0.2154785207,2021-01-08 06:08:25.336946
3446,A080000587,M;S01;8,A080000019,0.0873644235,0.3600022656,2021-01-08 06:08:25.336946
3447,A080000348,F;S01;8,A080000019,-0.5935912614,0.2232599234,2021-01-08 06:08:25.336946
3448,A080000508,F;S01;8,A080000019,0.616402621,0.6252860607,2021-01-08 06:08:25.336946
3449,A080000439,F;S01;8,A080000019,-0.624347517,0.2205061876,2021-01-08 06:08:25.336946
3450,A080000269,F;S01;8,A080000019,0.8860169378,0.7794735587,2021-01-08 06:08:25.336946
3451,A080000499,F;S01;8,A080000019,-0.0639685045,0.3121675761,2021-01-08 06:08:25.336946
3452,A080000142,F;S01;8,A080000019,0.4554812888,0.530508194,2021-01-08 06:08:25.336946
3453,A080000518,F;S01;8,A080000019,0.5800122254,0.60316993,2021-01-08 06:08:25.336946
3454,A080000222,M;S01;8,A080000019,0.2401936388,0.421706282,2021-01-08 06:08:25.336946
3455,A080000516,M;S01;8,A080000019,0.6999364914,0.6763614695,2021-01-08 06:08:25.336946
3456,A080000278,F;S01;8,A080000019,1.425108866,0.9266757176,2021-01-08 06:08:25.336946
3457,A080000578,M;S01;8,A080000019,0.1011773132,0.3650203568,2021-01-08 06:08:25.336946
3458,A080000290,M;S01;8,A080000019,1.10509779,0.8613224156,2021-01-08 06:08:25.336946
3459,A080000556,F;S01;8,A080000019,-0.3806280852,0.2479751548,2021-01-08 06:08:25.336946
3460,A080000370,M;S01;8,A080000019,0.6078389605,0.6200602599,2021-01-08 06:08:25.336946
3461,A080000568,M;S01;8,A080000019,0.0438261355,0.3449108045,2021-01-08 06:08:25.336946
3462,A080000227,F;S01;8,A080000019,-0.0151994205,0.3261839836,2021-01-08 06:08:25.336946
3463,A080000364,F;S01;8,A080000019,-0.3806280852,0.2479751548,2021-01-08 06:08:25.336946
3464,A080000535,M;S01;8,A080000019,-0.5935912614,0.2232599234,2021-01-08 06:08:25.336946
3465,A080000079,F;S01;8,A080000019,0.2031515262,0.4055102935,2021-01-08 06:08:25.336946
3466,A080000369,F;S01;8,A080000019,-0.1136669616,0.2991726079,2021-01-08 06:08:25.336946
3467,A080000179,M;S01;8,A080000019,1.10509779,0.8613224156,2021-01-08 06:08:25.336946
3468,A080000040,M;S01;8,A080000019,-0.1575382159,0.288718975,2021-01-08 06:08:25.336946
3469,A080000104,F;S01;8,A080000019,-0.0639685045,0.3121675761,2021-01-08 06:08:25.336946
3470,A080000172,M;S01;8,A080000019,0.317881791,0.4581700606,2021-01-08 06:08:25.336946
3471,A080000524,F;S01;8,A080000019,1.425108866,0.9266757176,2021-01-08 06:08:25.336946
3472,A080000183,M;S01;8,A080000019,1.425108866,0.9266757176,2021-01-08 06:08:25.336946
3473,A080000136,M;S01;8,A080000019,-0.7275551765,0.21244436,2021-01-08 06:08:25.336946
3474,A080000422,F;S01;8,A080000019,0.9239830801,0.7968799745,2021-01-08 06:08:25.336946
3475,A080000263,M;S01;8,A080000019,1.10509779,0.8613224156,2021-01-08 06:08:25.336946
3476,A080000520,F;S01;8,A080000019,0.3564288676,0.4774736324,2021-01-08 06:08:25.336946
3477,A080000141,M;S01;8,A080000019,-0.7275551765,0.21244436,2021-01-08 06:08:25.336946
3478,A080000642,M;S01;8,A080000019,-0.6860884665,0.2154785207,2021-01-08 06:08:25.336946
3479,A080000374,F;S01;8,A080000019,0.232127313,0.4181129071,2021-01-08 06:08:25.336946
3480,A080000515,F;S01;8,A080000019,-0.1076040152,0.3006908066,2021-01-08 06:08:25.336946
3481,A080000575,M;S01;8,A080000019,-0.3163334297,0.2578501162,2021-01-08 06:08:25.336946
3482,A080000085,M;S01;8,A080000019,-0.299444527,0.2606710641,2021-01-08 06:08:25.336946
3483,A080000209,M;S01;8,A080000019,-0.6171309348,0.2211367343,2021-01-08 06:08:25.336946
3484,A080000095,M;S01;8,A080000019,1.425108866,0.9266757176,2021-01-08 06:08:25.336946
3485,A080000197,M;S01;8,A080000019,0.5515197095,0.5860691462,2021-01-08 06:08:25.336946
3486,A080000416,F;S01;8,A080000019,-0.4451442661,0.2393085575,2021-01-08 06:08:25.336946
3487,A080000075,M;S01;8,A080000019,-0.4437631099,0.2394821977,2021-01-08 06:08:25.336946
3488,A080000566,F;S01;8,A080000019,-0.299444527,0.2606710641,2021-01-08 06:08:25.336946
3489,A080000008,F;S01;8,A080000019,0.4239811427,0.5131307066,2021-01-08 06:08:25.336946
3490,A080000387,F;S01;8,A080000019,0.6683341722,0.6570891716,2021-01-08 06:08:25.336946
3491,A080000260,M;S01;8,A080000019,0.3032106682,0.4510305774,2021-01-08 06:08:25.336946
3492,A080000125,F;S01;8,A080000019,0.232127313,0.4181129071,2021-01-08 06:08:25.336946
3493,A080000489,F;S01;8,A080000019,-0.4437631099,0.2394821977,2021-01-08 06:08:25.336946
3494,A080000332,M;S01;8,A080000019,-0.0639685045,0.3121675761,2021-01-08 06:08:25.336946
3495,A080000707,M;S01;8,A080000019,-0.696764629,0.2146722908,2021-01-08 06:08:25.336946
3496,A080000341,F;S01;8,A080000019,-0.7275551765,0.21244436,2021-01-08 06:08:25.336946
3497,A080000180,M;S01;8,A080000019,1.0478169649,0.8439477719,2021-01-08 06:08:25.336946
3498,A080000657,M;S01;8,A080000019,0.3634197873,0.4810575703,2021-01-08 06:08:25.336946
3499,A080000444,M;S01;8,A080000019,-0.1575382159,0.288718975,2021-01-08 06:08:25.336946
3500,A080000030,M;S01;8,A080000019,0.0284839454,0.339853289,2021-01-08 06:08:25.336946
3501,A080000300,F;S01;8,A080000019,0.1011773132,0.3650203568,2021-01-08 06:08:25.336946
3502,A080000581,F;S01;8,A080000019,-0.7115044997,0.2135880288,2021-01-08 06:08:25.336946
3503,A080000214,M;S01;8,A080000019,-0.3843943549,0.247436668,2021-01-08 06:08:25.336946
3504,A080000174,M;S01;8,A080000019,-0.696764629,0.2146722908,2021-01-08 06:08:25.336946
3505,A080000298,M;S01;8,A080000019,-0.2377805601,0.271855596,2021-01-08 06:08:25.336946
3506,A080000175,M;S01;8,A080000019,0.9239830801,0.7968799745,2021-01-08 06:08:25.336946
3507,A080000381,F;S01;8,A080000019,-0.6518100328,0.2181906334,2021-01-08 06:08:25.336946
3508,A080000182,M;S01;8,A080000019,1.425108866,0.9266757176,2021-01-08 06:08:25.336946
3509,A080000434,M;S01;8,A080000019,1.10509779,0.8613224156,2021-01-08 06:08:25.336946
3510,A080000397,M;S01;8,A080000019,0.2410466967,0.422088453,2021-01-08 06:08:25.336946
3511,A080000106,M;S01;8,A080000019,0.0700267222,0.3538609356,2021-01-08 06:08:25.336946
3512,A080000185,F;S01;8,A080000019,0.2897009105,0.4445593682,2021-01-08 06:08:25.336946
3513,A080000301,M;S01;8,A080000019,-0.624347517,0.2205061876,2021-01-08 06:08:25.336946
3514,A080000289,F;S01;8,A080000019,-0.0151994205,0.3261839836,2021-01-08 06:08:25.336946
3515,A080000178,M;S01;8,A080000019,1.425108866,0.9266757176,2021-01-08 06:08:25.336946
3516,A080000237,M;S01;8,A080000019,1.425108866,0.9266757176,2021-01-08 06:08:25.336946
3517,A080000207,F;S01;8,A080000019,1.425108866,0.9266757176,2021-01-08 06:08:25.336946
3518,A080000259,M;S01;8,A080000019,-0.0771921438,0.3085859294,2021-01-08 06:08:25.336946
3519,A080000234,M;S01;8,A080000019,0.5956614218,0.6126496171,2021-01-08 06:08:25.336946
3520,A080000108,M;S01;8,A080000019,0.3088708827,0.4537712929,2021-01-08 06:08:25.336946
3521,A080000542,F;S01;8,A080000019,0.0284839454,0.339853289,2021-01-08 06:08:25.336946
3522,A080000058,F;S01;8,A080000019,1.425108866,0.9266757176,2021-01-08 06:08:25.336946
3523,A080000613,M;S01;8,A080000019,-0.2377805601,0.271855596,2021-01-08 06:08:25.336946
3524,A080000731,F;S01;8,A080000019,-0.7275551765,0.21244436,2021-01-08 06:08:25.336946
3525,A080000120,M;S01;8,A080000019,0.9239830801,0.7968799745,2021-01-08 06:08:25.336946
3526,A080000038,M;S01;8,A080000019,0.2897009105,0.4445593682,2021-01-08 06:08:25.336946
3527,A080000216,M;S01;8,A080000019,1.0478169649,0.8439477719,2021-01-08 06:08:25.336946
3528,A080000041,F;S01;8,A080000019,1.10509779,0.8613224156,2021-01-08 06:08:25.336946
3529,A080000243,M;S01;8,A080000019,-0.7265644593,0.2125138567,2021-01-08 06:08:25.336946
3530,A080000445,M;S01;8,A080000019,1.425108866,0.9266757176,2021-01-08 06:08:25.336946
3531,A080000232,M;S01;8,A080000019,-0.7275551765,0.21244436,2021-01-08 06:08:25.336946
3532,A080000231,M;S01;8,A080000019,1.425108866,0.9266757176,2021-01-08 06:08:25.336946
3533,A080000353,F;S01;8,A080000019,-0.3806280852,0.2479751548,2021-01-08 06:08:25.336946
3534,A080000531,M;S01;8,A080000019,0.0357972175,0.3422472832,2021-01-08 06:08:25.336946
3535,A080000315,F;S01;8,A080000019,0.5778700031,0.6018766312,2021-01-08 06:08:25.336946
3536,A080000540,M;S01;8,A080000019,0.5207753517,0.5678995959,2021-01-08 06:08:25.336946
3537,A080000051,M;S01;8,A080000019,-0.624347517,0.2205061876,2021-01-08 06:08:25.336946
3538,A080000016,M;S01;8,A080000019,0.8832421379,0.7781448512,2021-01-08 06:08:25.336946
3539,A080000288,M;S01;8,A080000019,0.6736183782,0.6603222009,2021-01-08 06:08:25.336946
3540,A080000006,F;S01;8,A080000019,0.0284839454,0.339853289,2021-01-08 06:08:25.336946
3541,A080000067,F;S01;8,A080000019,-0.2318270956,0.2730132224,2021-01-08 06:08:25.336946
3542,A080000400,F;S01;8,A080000019,0.6999364914,0.6763614695,2021-01-08 06:08:25.336946
3543,A080000314,M;S01;8,A080000019,-0.6846959085,0.2155849998,2021-01-08 06:08:25.336946
3544,A080000111,M;S01;8,A080000019,-0.6171309348,0.2211367343,2021-01-08 06:08:25.336946
3545,A080000683,M;S01;8,A080000019,-0.7115044997,0.2135880288,2021-01-08 06:08:25.336946
3546,A080000062,M;S01;8,A080000019,-0.2243601649,0.2744854619,2021-01-08 06:08:25.336946
3547,A080000082,F;S01;8,A080000019,0.505568591,0.5590375121,2021-01-08 06:08:25.336946
3548,A080000130,F;S01;8,A080000019,-0.696764629,0.2146722908,2021-01-08 06:08:25.336946
3549,A080000145,F;S01;8,A080000019,1.10509779,0.8613224156,2021-01-08 06:08:25.336946
3550,A080000668,M;S01;8,A080000019,0.5207753517,0.5678995959,2021-01-08 06:08:25.336946
3551,A080000012,F;S01;8,A080000019,-0.0771921438,0.3085859294,2021-01-08 06:08:25.336946
3552,A080000514,F;S01;8,A080000019,-0.5935912614,0.2232599234,2021-01-08 06:08:25.336946
3553,A080000218,F;S01;8,A080000019,1.425108866,0.9266757176,2021-01-08 06:08:25.336946
3554,A080000333,M;S01;8,A080000019,-0.6743988043,0.2163819245,2021-01-08 06:08:25.336946
3555,A080000245,M;S01;8,A080000019,0.9239830801,0.7968799745,2021-01-08 06:08:25.336946
3556,A080000538,F;S01;8,A080000019,0.3349532229,0.4666225679,2021-01-08 06:08:25.336946
3557,A080000043,M;S01;8,A080000019,-0.6860884665,0.2154785207,2021-01-08 06:08:25.336946
3558,A080000011,M;S01;8,A080000019,0.5800122254,0.60316993,2021-01-08 06:08:25.336946
3559,A080000328,F;S01;8,A080000019,-0.696764629,0.2146722908,2021-01-08 06:08:25.336946
3560,A080000228,M;S01;8,A080000019,0.9239830801,0.7968799745,2021-01-08 06:08:25.336946
3561,A080000112,F;S01;8,A080000019,-0.696764629,0.2146722908,2021-01-08 06:08:25.336946
3562,A080000024,F;S01;8,A080000019,0.4239811427,0.5131307066,2021-01-08 06:08:25.336946
3563,A080000368,M;S01;8,A080000019,-0.624347517,0.2205061876,2021-01-08 06:08:25.336946
3564,A080000626,F;S01;8,A080000019,-0.7275551765,0.21244436,2021-01-08 06:08:25.336946
3565,A080000405,M;S01;8,A080000019,1.10509779,0.8613224156,2021-01-08 06:08:25.336946
3566,A080000450,M;S01;8,A080000019,0.0873644235,0.3600022656,2021-01-08 06:08:25.336946
3567,A080000701,M;S01;8,A080000019,0.6015492005,0.616229324,2021-01-08 06:08:25.336946
3568,A080000774,F;S01;8,A080000019,-0.7275551765,0.21244436,2021-01-08 06:08:25.336946
3569,A080000211,F;S01;8,A080000019,-0.3540137108,0.2519030872,2021-01-08 06:08:25.336946
3570,A080000224,M;S01;8,A080000019,0.0284839454,0.339853289,2021-01-08 06:08:25.336946
3571,A080000519,M;S01;8,A080000019,-0.1575382159,0.288718975,2021-01-08 06:08:25.336946
3572,A080000532,M;S01;8,A080000019,0.2031515262,0.4055102935,2021-01-08 06:08:25.336946
3573,A080000249,M;S01;8,A080000019,-0.0639685045,0.3121675761,2021-01-08 06:08:25.336946
3574,A080000705,F;S01;8,A080000019,-0.7115044997,0.2135880288,2021-01-08 06:08:25.336946
3575,A080000670,F;S01;8,A080000019,-0.7115044997,0.2135880288,2021-01-08 06:08:25.336946
3576,A080000115,M;S01;8,A080000019,1.0711701932,0.8513252232,2021-01-08 06:08:25.336946
