,learnerID,learnerProfile,testID,theta,realScore,Timestamp
530,A090000445,M;S01;9,A090000003,-0.2743081634,0.283991635,2021-01-08 06:08:25.336946
531,A090000530,M;S01;9,A090000003,0.3748305518,0.5842088638,2021-01-08 06:08:25.336946
532,A090000002,M;S01;9,A090000003,1.22561979,0.826820335,2021-01-08 06:08:25.336946
533,A090000459,M;S01;9,A090000003,0.0890692084,0.440979917,2021-01-08 06:08:25.336946
534,A090000254,F;S01;9,A090000003,0.1622833906,0.4788957913,2021-01-08 06:08:25.336946
535,A090000391,M;S01;9,A090000003,-0.8524182588,0.1649338482,2021-01-08 06:08:25.336946
536,A090000315,F;S01;9,A090000003,-0.8234387798,0.1676742708,2021-01-08 06:08:25.336946
537,A090000359,M;S01;9,A090000003,0.7501096182,0.716214409,2021-01-08 06:08:25.336946
538,A090000151,F;S01;9,A090000003,-0.7993100026,0.1701408963,2021-01-08 06:08:25.336946
539,A090000034,F;S01;9,A090000003,0.5555936941,0.6554920618,2021-01-08 06:08:25.336946
540,A090000369,F;S01;9,A090000003,-0.8524182588,0.1649338482,2021-01-08 06:08:25.336946
541,A090000533,F;S01;9,A090000003,-0.8524182588,0.1649338482,2021-01-08 06:08:25.336946
542,A090000113,M;S01;9,A090000003,0.5287268656,0.6459891946,2021-01-08 06:08:25.336946
543,A090000127,F;S01;9,A090000003,0.6111498302,0.6741590651,2021-01-08 06:08:25.336946
544,A090000157,F;S01;9,A090000003,0.0254528332,0.4091736244,2021-01-08 06:08:25.336946
545,A090000062,M;S01;9,A090000003,0.4286812857,0.6073666972,2021-01-08 06:08:25.336946
546,A090000104,F;S01;9,A090000003,-0.7662869734,0.173809453,2021-01-08 06:08:25.336946
547,A090000207,M;S01;9,A090000003,0.7501096182,0.716214409,2021-01-08 06:08:25.336946
548,A090000050,M;S01;9,A090000003,0.3414502627,0.568990463,2021-01-08 06:08:25.336946
549,A090000118,M;S01;9,A090000003,-0.7993100026,0.1701408963,2021-01-08 06:08:25.336946
550,A090000223,F;S01;9,A090000003,-0.7636856002,0.1741135211,2021-01-08 06:08:25.336946
551,A090000540,M;S01;9,A090000003,-0.3286999263,0.2659584429,2021-01-08 06:08:25.336946
552,A090000537,F;S01;9,A090000003,-0.8503633257,0.1651205335,2021-01-08 06:08:25.336946
553,A090000150,M;S01;9,A090000003,0.596574148,0.6693809759,2021-01-08 06:08:25.336946
554,A090000058,M;S01;9,A090000003,-0.8234387798,0.1676742708,2021-01-08 06:08:25.336946
555,A090000518,F;S01;9,A090000003,-0.8503633257,0.1651205335,2021-01-08 06:08:25.336946
556,A090000376,F;S01;9,A090000003,1.22561979,0.826820335,2021-01-08 06:08:25.336946
557,A090000631,M;S01;9,A090000003,-0.3773576772,0.2510878872,2021-01-08 06:08:25.336946
558,A090000147,M;S01;9,A090000003,1.6725486025,0.8959205082,2021-01-08 06:08:25.336946
559,A090000007,F;S01;9,A090000003,-0.3804603302,0.2501805684,2021-01-08 06:08:25.336946
560,A090000017,M;S01;9,A090000003,-0.050054074,0.3735910804,2021-01-08 06:08:25.336946
561,A090000084,M;S01;9,A090000003,0.3414502627,0.568990463,2021-01-08 06:08:25.336946
562,A090000688,F;S01;9,A090000003,0.0198858277,0.4064635347,2021-01-08 06:08:25.336946
563,A090000123,F;S01;9,A090000003,1.22561979,0.826820335,2021-01-08 06:08:25.336946
564,A090000610,M;S01;9,A090000003,-0.0758631935,0.3620398763,2021-01-08 06:08:25.336946
565,A090000321,F;S01;9,A090000003,-0.8234387798,0.1676742708,2021-01-08 06:08:25.336946
566,A090000367,F;S01;9,A090000003,-0.2743081634,0.283991635,2021-01-08 06:08:25.336946
567,A090000558,F;S01;9,A090000003,1.0363623076,0.788194134,2021-01-08 06:08:25.336946
568,A090000271,M;S01;9,A090000003,0.1976724795,0.4973538957,2021-01-08 06:08:25.336946
569,A090000173,M;S01;9,A090000003,0.1347630167,0.4645502315,2021-01-08 06:08:25.336946
570,A090000215,F;S01;9,A090000003,1.22561979,0.826820335,2021-01-08 06:08:25.336946
571,A090000538,M;S01;9,A090000003,0.1681056384,0.4819355857,2021-01-08 06:08:25.336946
572,A090000059,M;S01;9,A090000003,0.0471398808,0.4198513071,2021-01-08 06:08:25.336946
573,A090000040,F;S01;9,A090000003,-0.0460377893,0.3754173226,2021-01-08 06:08:25.336946
574,A090000018,M;S01;9,A090000003,0.8977354273,0.7554796454,2021-01-08 06:08:25.336946
575,A090000158,M;S01;9,A090000003,-0.7993100026,0.1701408963,2021-01-08 06:08:25.336946
576,A090000417,F;S01;9,A090000003,-0.2391762816,0.2964168415,2021-01-08 06:08:25.336946
577,A090000143,M;S01;9,A090000003,-0.6621901488,0.1878837784,2021-01-08 06:08:25.336946
578,A090000377,M;S01;9,A090000003,0.2051035673,0.5012159952,2021-01-08 06:08:25.336946
579,A090000370,M;S01;9,A090000003,-0.8503633257,0.1651205335,2021-01-08 06:08:25.336946
580,A090000286,F;S01;9,A090000003,-0.1612176275,0.3261325695,2021-01-08 06:08:25.336946
581,A090000041,F;S01;9,A090000003,-0.2925082024,0.2777936093,2021-01-08 06:08:25.336946
582,A090000509,M;S01;9,A090000003,0.7501096182,0.716214409,2021-01-08 06:08:25.336946
583,A090000074,F;S01;9,A090000003,1.6725486025,0.8959205082,2021-01-08 06:08:25.336946
584,A090000292,M;S01;9,A090000003,-0.3773517932,0.2510896126,2021-01-08 06:08:25.336946
585,A090000065,F;S01;9,A090000003,1.22561979,0.826820335,2021-01-08 06:08:25.336946
586,A090000276,F;S01;9,A090000003,0.4917009854,0.6323214507,2021-01-08 06:08:25.336946
587,A090000265,F;S01;9,A090000003,0.8448903542,0.7419756278,2021-01-08 06:08:25.336946
588,A090000438,M;S01;9,A090000003,0.8151084413,0.734101543,2021-01-08 06:08:25.336946
589,A090000543,M;S01;9,A090000003,-0.8503633257,0.1651205335,2021-01-08 06:08:25.336946
590,A090000255,M;S01;9,A090000003,-0.7662869734,0.173809453,2021-01-08 06:08:25.336946
591,A090000129,M;S01;9,A090000003,0.3414502627,0.568990463,2021-01-08 06:08:25.336946
592,A090000672,F;S01;9,A090000003,-0.3804603302,0.2501805684,2021-01-08 06:08:25.336946
593,A090000175,M;S01;9,A090000003,-0.8524182588,0.1649338482,2021-01-08 06:08:25.336946
594,A090000588,F;S01;9,A090000003,0.0937761482,0.4433859734,2021-01-08 06:08:25.336946
595,A090000294,M;S01;9,A090000003,0.8977354273,0.7554796454,2021-01-08 06:08:25.336946
596,A090000288,F;S01;9,A090000003,-0.4523936207,0.2305297483,2021-01-08 06:08:25.336946
597,A090000266,F;S01;9,A090000003,1.22561979,0.826820335,2021-01-08 06:08:25.336946
598,A090000464,F;S01;9,A090000003,1.22561979,0.826820335,2021-01-08 06:08:25.336946
599,A090000339,F;S01;9,A090000003,0.8448903542,0.7419756278,2021-01-08 06:08:25.336946
600,A090000548,F;S01;9,A090000003,0.0890692084,0.440979917,2021-01-08 06:08:25.336946
601,A090000641,F;S01;9,A090000003,-0.1593660889,0.3268740638,2021-01-08 06:08:25.336946
602,A090000425,F;S01;9,A090000003,0.0937761482,0.4433859734,2021-01-08 06:08:25.336946
603,A090000170,M;S01;9,A090000003,0.0076840828,0.4005697068,2021-01-08 06:08:25.336946
604,A090000354,F;S01;9,A090000003,-0.2370356634,0.2971934312,2021-01-08 06:08:25.336946
605,A090000521,M;S01;9,A090000003,-0.7636856002,0.1741135211,2021-01-08 06:08:25.336946
606,A090000038,F;S01;9,A090000003,0.596574148,0.6693809759,2021-01-08 06:08:25.336946
607,A090000140,M;S01;9,A090000003,-0.2391762816,0.2964168415,2021-01-08 06:08:25.336946
608,A090000139,M;S01;9,A090000003,-0.8503633257,0.1651205335,2021-01-08 06:08:25.336946
609,A090000272,M;S01;9,A090000003,-0.8524182588,0.1649338482,2021-01-08 06:08:25.336946
610,A090000291,M;S01;9,A090000003,1.6725486025,0.8959205082,2021-01-08 06:08:25.336946
611,A090000201,F;S01;9,A090000003,0.5812811118,0.6642789492,2021-01-08 06:08:25.336946
612,A090000607,M;S01;9,A090000003,-0.0417698022,0.3773664281,2021-01-08 06:08:25.336946
613,A090000263,M;S01;9,A090000003,-0.703610465,0.181794911,2021-01-08 06:08:25.336946
614,A090000526,F;S01;9,A090000003,0.0744090751,0.4335269854,2021-01-08 06:08:25.336946
615,A090000172,M;S01;9,A090000003,-0.3249809144,0.2671443494,2021-01-08 06:08:25.336946
616,A090000371,F;S01;9,A090000003,0.8151084413,0.734101543,2021-01-08 06:08:25.336946
617,A090000351,M;S01;9,A090000003,-0.8275382715,0.1672722428,2021-01-08 06:08:25.336946
618,A090000444,M;S01;9,A090000003,0.7501096182,0.716214409,2021-01-08 06:08:25.336946
619,A090000303,F;S01;9,A090000003,0.2753271308,0.5370604387,2021-01-08 06:08:25.336946
620,A090000138,M;S01;9,A090000003,-0.8524182588,0.1649338482,2021-01-08 06:08:25.336946
621,A090000009,M;S01;9,A090000003,-0.1854360847,0.3165862496,2021-01-08 06:08:25.336946
622,A090000197,F;S01;9,A090000003,1.6725486025,0.8959205082,2021-01-08 06:08:25.336946
623,A090000418,F;S01;9,A090000003,0.7501096182,0.716214409,2021-01-08 06:08:25.336946
624,A090000226,F;S01;9,A090000003,1.22561979,0.826820335,2021-01-08 06:08:25.336946
625,A090000102,M;S01;9,A090000003,-0.003829397,0.3950680421,2021-01-08 06:08:25.336946
626,A090000066,M;S01;9,A090000003,-0.8524182588,0.1649338482,2021-01-08 06:08:25.336946
627,A090000279,M;S01;9,A090000003,-0.7970102031,0.1703851882,2021-01-08 06:08:25.336946
628,A090000628,F;S01;9,A090000003,-0.8503633257,0.1651205335,2021-01-08 06:08:25.336946
629,A090000235,M;S01;9,A090000003,-0.2925082024,0.2777936093,2021-01-08 06:08:25.336946
630,A090000516,M;S01;9,A090000003,0.5812811118,0.6642789492,2021-01-08 06:08:25.336946
631,A090000100,M;S01;9,A090000003,1.22561979,0.826820335,2021-01-08 06:08:25.336946
632,A090000047,M;S01;9,A090000003,-0.003829397,0.3950680421,2021-01-08 06:08:25.336946
633,A090000081,F;S01;9,A090000003,0.5812811118,0.6642789492,2021-01-08 06:08:25.336946
634,A090000052,M;S01;9,A090000003,-0.8503633257,0.1651205335,2021-01-08 06:08:25.336946
635,A090000184,M;S01;9,A090000003,-0.7993100026,0.1701408963,2021-01-08 06:08:25.336946
636,A090000200,F;S01;9,A090000003,1.22561979,0.826820335,2021-01-08 06:08:25.336946
637,A090000597,F;S01;9,A090000003,0.3788256974,0.5859864317,2021-01-08 06:08:25.336946
638,A090000248,M;S01;9,A090000003,-0.3249809144,0.2671443494,2021-01-08 06:08:25.336946
639,A090000033,M;S01;9,A090000003,0.2947606743,0.546667948,2021-01-08 06:08:25.336946
640,A090000216,M;S01;9,A090000003,-0.7993100026,0.1701408963,2021-01-08 06:08:25.336946
641,A090000324,F;S01;9,A090000003,1.6725486025,0.8959205082,2021-01-08 06:08:25.336946
642,A090000630,M;S01;9,A090000003,-0.2743081634,0.283991635,2021-01-08 06:08:25.336946
643,A090000435,F;S01;9,A090000003,0.8977354273,0.7554796454,2021-01-08 06:08:25.336946
644,A090000112,M;S01;9,A090000003,-0.8524182588,0.1649338482,2021-01-08 06:08:25.336946
645,A090000397,F;S01;9,A090000003,0.9247670629,0.7621628604,2021-01-08 06:08:25.336946
646,A090000446,F;S01;9,A090000003,-0.7273246465,0.1786073826,2021-01-08 06:08:25.336946
647,A090000311,M;S01;9,A090000003,0.4286812857,0.6073666972,2021-01-08 06:08:25.336946
648,A090000257,M;S01;9,A090000003,0.7474050517,0.715448105,2021-01-08 06:08:25.336946
649,A090000675,M;S01;9,A090000003,-0.2758423349,0.2834628533,2021-01-08 06:08:25.336946
650,A090000389,M;S01;9,A090000003,-0.4060911361,0.2428739851,2021-01-08 06:08:25.336946
651,A090000590,F;S01;9,A090000003,-0.5323319552,0.2117872355,2021-01-08 06:08:25.336946
652,A090000362,F;S01;9,A090000003,0.4286812857,0.6073666972,2021-01-08 06:08:25.336946
653,A090000119,M;S01;9,A090000003,0.0890692084,0.440979917,2021-01-08 06:08:25.336946
654,A090000578,M;S01;9,A090000003,0.030125947,0.4114584954,2021-01-08 06:08:25.336946
655,A090000137,M;S01;9,A090000003,1.22561979,0.826820335,2021-01-08 06:08:25.336946
656,A090000250,F;S01;9,A090000003,0.0536263218,0.4230803446,2021-01-08 06:08:25.336946
657,A090000162,M;S01;9,A090000003,0.2723938345,0.535596069,2021-01-08 06:08:25.336946
658,A090000176,F;S01;9,A090000003,0.1622833906,0.4788957913,2021-01-08 06:08:25.336946
659,A090000663,F;S01;9,A090000003,-0.3249809144,0.2671443494,2021-01-08 06:08:25.336946
660,A090000174,F;S01;9,A090000003,1.0363623076,0.788194134,2021-01-08 06:08:25.336946
661,A090000178,M;S01;9,A090000003,0.5224155011,0.6437077024,2021-01-08 06:08:25.336946
662,A090000442,M;S01;9,A090000003,-0.8524182588,0.1649338482,2021-01-08 06:08:25.336946
663,A090000132,F;S01;9,A090000003,0.7474050517,0.715448105,2021-01-08 06:08:25.336946
664,A090000387,F;S01;9,A090000003,-0.8234387798,0.1676742708,2021-01-08 06:08:25.336946
665,A090000510,M;S01;9,A090000003,-0.8524182588,0.1649338482,2021-01-08 06:08:25.336946
666,A090000048,F;S01;9,A090000003,-0.0417698022,0.3773664281,2021-01-08 06:08:25.336946
667,A090000424,M;S01;9,A090000003,-0.8524182588,0.1649338482,2021-01-08 06:08:25.336946
668,A090000261,M;S01;9,A090000003,-0.7993100026,0.1701408963,2021-01-08 06:08:25.336946
669,A090000604,F;S01;9,A090000003,-0.3249809144,0.2671443494,2021-01-08 06:08:25.336946
670,A090000591,F;S01;9,A090000003,0.4882385428,0.6310073558,2021-01-08 06:08:25.336946
671,A090000342,M;S01;9,A090000003,-0.3249809144,0.2671443494,2021-01-08 06:08:25.336946
672,A090000036,M;S01;9,A090000003,1.22561979,0.826820335,2021-01-08 06:08:25.336946
673,A090000225,F;S01;9,A090000003,1.0363623076,0.788194134,2021-01-08 06:08:25.336946
674,A090000405,F;S01;9,A090000003,1.22561979,0.826820335,2021-01-08 06:08:25.336946
675,A090000372,M;S01;9,A090000003,-0.8524182588,0.1649338482,2021-01-08 06:08:25.336946
676,A090000300,M;S01;9,A090000003,-0.2758423349,0.2834628533,2021-01-08 06:08:25.336946
677,A090000245,M;S01;9,A090000003,0.7501096182,0.716214409,2021-01-08 06:08:25.336946
678,A090000431,M;S01;9,A090000003,0.421330459,0.6043074642,2021-01-08 06:08:25.336946
679,A090000466,M;S01;9,A090000003,-0.8524182588,0.1649338482,2021-01-08 06:08:25.336946
680,A090000454,M;S01;9,A090000003,1.6725486025,0.8959205082,2021-01-08 06:08:25.336946
681,A090000503,M;S01;9,A090000003,-0.8275382715,0.1672722428,2021-01-08 06:08:25.336946
682,A090000188,M;S01;9,A090000003,-0.8524182588,0.1649338482,2021-01-08 06:08:25.336946
683,A090000468,F;S01;9,A090000003,-0.082625015,0.3590665968,2021-01-08 06:08:25.336946
684,A090000529,M;S01;9,A090000003,-0.7636856002,0.1741135211,2021-01-08 06:08:25.336946
685,A090000243,M;S01;9,A090000003,-0.2391762816,0.2964168415,2021-01-08 06:08:25.336946
686,A090000202,M;S01;9,A090000003,0.4286812857,0.6073666972,2021-01-08 06:08:25.336946
687,A090000246,M;S01;9,A090000003,-0.8524182588,0.1649338482,2021-01-08 06:08:25.336946
688,A090000551,M;S01;9,A090000003,-0.2743081634,0.283991635,2021-01-08 06:08:25.336946
689,A090000071,M;S01;9,A090000003,-0.1133952273,0.345816022,2021-01-08 06:08:25.336946
690,A090000421,M;S01;9,A090000003,-0.3249809144,0.2671443494,2021-01-08 06:08:25.336946
691,A090000563,F;S01;9,A090000003,-0.050054074,0.3735910804,2021-01-08 06:08:25.336946
692,A090000465,M;S01;9,A090000003,-0.7636856002,0.1741135211,2021-01-08 06:08:25.336946
693,A090000477,M;S01;9,A090000003,0.0890692084,0.440979917,2021-01-08 06:08:25.336946
694,A090000668,M;S01;9,A090000003,0.2391788419,0.5187896647,2021-01-08 06:08:25.336946
695,A090000534,M;S01;9,A090000003,0.2141584954,0.5059102176,2021-01-08 06:08:25.336946
696,A090000042,M;S01;9,A090000003,0.2391788419,0.5187896647,2021-01-08 06:08:25.336946
697,A090000064,M;S01;9,A090000003,-0.177782316,0.3195725443,2021-01-08 06:08:25.336946
698,A090000005,F;S01;9,A090000004,0.6273710718,0.766245219,2021-01-08 06:08:25.336946
699,A090000084,M;S01;9,A090000004,-0.8952837382,0.324541149,2021-01-08 06:08:25.336946
700,A090000704,F;S01;9,A090000004,-0.0092805898,0.5774199204,2021-01-08 06:08:25.336946
701,A090000129,M;S01;9,A090000004,0.4561171668,0.6767199776,2021-01-08 06:08:25.336946
702,A090000053,F;S01;9,A090000004,0.0156525402,0.5852635608,2021-01-08 06:08:25.336946
703,A090000123,F;S01;9,A090000004,0.9489905858,0.904839685,2021-01-08 06:08:25.336946
704,A090000046,F;S01;9,A090000004,-0.0182856625,0.5744649236,2021-01-08 06:08:25.336946
705,A090000026,M;S01;9,A090000004,0.6273710718,0.766245219,2021-01-08 06:08:25.336946
706,A090000339,F;S01;9,A090000004,0.2735056669,0.6396227698,2021-01-08 06:08:25.336946
707,A090000572,F;S01;9,A090000004,0.9696252188,0.9071093923,2021-01-08 06:08:25.336946
708,A090000267,F;S01;9,A090000004,0.2539862389,0.6365232136,2021-01-08 06:08:25.336946
709,A090000718,F;S01;9,A090000004,-1.3155164314,0.235423449,2021-01-08 06:08:25.336946
710,A090000574,M;S01;9,A090000004,0.2539862389,0.6365232136,2021-01-08 06:08:25.336946
711,A090000331,M;S01;9,A090000004,0.0166926778,0.585579408,2021-01-08 06:08:25.336946
712,A090000119,M;S01;9,A090000004,0.0400695721,0.5924272215,2021-01-08 06:08:25.336946
713,A090000340,F;S01;9,A090000004,0.9489905858,0.904839685,2021-01-08 06:08:25.336946
714,A090000400,M;S01;9,A090000004,0.2579984409,0.6371623821,2021-01-08 06:08:25.336946
715,A090000522,F;S01;9,A090000004,0.6273710718,0.766245219,2021-01-08 06:08:25.336946
716,A090000464,F;S01;9,A090000004,0.9696252188,0.9071093923,2021-01-08 06:08:25.336946
717,A090000679,F;S01;9,A090000004,-0.4091968917,0.4507456028,2021-01-08 06:08:25.336946
718,A090000701,F;S01;9,A090000004,-1.2907113093,0.2389271626,2021-01-08 06:08:25.336946
719,A090000149,M;S01;9,A090000004,-0.2117625162,0.5060321325,2021-01-08 06:08:25.336946
720,A090000483,M;S01;9,A090000004,-1.3153755413,0.2354427233,2021-01-08 06:08:25.336946
721,A090000236,F;S01;9,A090000004,0.2684376947,0.638819742,2021-01-08 06:08:25.336946
722,A090000618,F;S01;9,A090000004,-0.7358559956,0.3679464447,2021-01-08 06:08:25.336946
723,A090000474,M;S01;9,A090000004,-1.3153755413,0.2354427233,2021-01-08 06:08:25.336946
724,A090000051,M;S01;9,A090000004,-0.7449324128,0.3654952536,2021-01-08 06:08:25.336946
725,A090000308,F;S01;9,A090000004,0.7648878468,0.858133967,2021-01-08 06:08:25.336946
726,A090000196,F;S01;9,A090000004,-0.399919887,0.4530559615,2021-01-08 06:08:25.336946
727,A090000040,F;S01;9,A090000004,-0.759788668,0.3614692913,2021-01-08 06:08:25.336946
728,A090000018,M;S01;9,A090000004,-0.0086828512,0.5776138722,2021-01-08 06:08:25.336946
729,A090000081,F;S01;9,A090000004,-0.4219396283,0.4475901295,2021-01-08 06:08:25.336946
730,A090000444,M;S01;9,A090000005,1.4644751277,0.8773953759,2021-01-08 06:08:25.336946
731,A090000476,F;S01;9,A090000005,0.5476332914,0.4762251933,2021-01-08 06:08:25.336946
732,A090000509,M;S01;9,A090000005,-0.7378856415,0.187515807,2021-01-08 06:08:25.336946
733,A090000482,M;S01;9,A090000005,-0.6925378352,0.1921086515,2021-01-08 06:08:25.336946
734,A090000293,M;S01;9,A090000005,1.4644751277,0.8773953759,2021-01-08 06:08:25.336946
735,A090000454,M;S01;9,A090000005,1.4644751277,0.8773953759,2021-01-08 06:08:25.336946
736,A090000548,F;S01;9,A090000005,0.837591444,0.6625212462,2021-01-08 06:08:25.336946
737,A090000369,F;S01;9,A090000005,-0.7378856415,0.187515807,2021-01-08 06:08:25.336946
738,A090000295,F;S01;9,A090000005,0.9308969325,0.7100273087,2021-01-08 06:08:25.336946
739,A090000213,F;S01;9,A090000005,-0.1218260624,0.2715822421,2021-01-08 06:08:25.336946
740,A090000244,F;S01;9,A090000005,0.3608132459,0.3919454006,2021-01-08 06:08:25.336946
741,A090000207,M;S01;9,A090000005,0.4617294755,0.4324819001,2021-01-08 06:08:25.336946
742,A090000102,M;S01;9,A090000005,0.9308969325,0.7100273087,2021-01-08 06:08:25.336946
743,A090000261,M;S01;9,A090000005,0.9308969325,0.7100273087,2021-01-08 06:08:25.336946
744,A090000246,M;S01;9,A090000005,0.4821365782,0.441993989,2021-01-08 06:08:25.336946
745,A090000614,M;S01;9,A090000005,-0.7378748776,0.1875168715,2021-01-08 06:08:25.336946
746,A090000129,M;S01;9,A090000005,1.1646402216,0.8001406982,2021-01-08 06:08:25.336946
747,A090000663,F;S01;9,A090000005,-0.7378856415,0.187515807,2021-01-08 06:08:25.336946
748,A090000602,M;S01;9,A090000005,-0.6803635518,0.193378976,2021-01-08 06:08:25.336946
749,A090000510,M;S01;9,A090000005,-0.1321880084,0.2697067089,2021-01-08 06:08:25.336946
750,A090000134,M;S01;9,A090000005,-0.7378856415,0.187515807,2021-01-08 06:08:25.336946
751,A090000391,M;S01;9,A090000005,-0.1218260624,0.2715822421,2021-01-08 06:08:25.336946
752,A090000228,M;S01;9,A090000005,0.2152400377,0.3465289543,2021-01-08 06:08:25.336946
753,A090000452,M;S01;9,A090000005,0.4821365782,0.441993989,2021-01-08 06:08:25.336946
754,A090000072,F;S01;9,A090000005,0.7391025019,0.6017864608,2021-01-08 06:08:25.336946
755,A090000543,M;S01;9,A090000005,-0.6925378352,0.1921086515,2021-01-08 06:08:25.336946
756,A090000430,M;S01;9,A090000005,0.4590692525,0.4312790128,2021-01-08 06:08:25.336946
757,A090000173,M;S01;9,A090000005,0.2152400377,0.3465289543,2021-01-08 06:08:25.336946
758,A090000058,M;S01;9,A090000005,0.2152400377,0.3465289543,2021-01-08 06:08:25.336946
759,A090000492,F;S01;9,A090000005,0.2152400377,0.3465289543,2021-01-08 06:08:25.336946
760,A090000051,M;S01;9,A090000005,-0.7378748776,0.1875168715,2021-01-08 06:08:25.336946
761,A090000421,M;S01;9,A090000005,0.1915307397,0.3401216262,2021-01-08 06:08:25.336946
762,A090000080,F;S01;9,A090000005,0.8255862463,0.6557124889,2021-01-08 06:08:25.336946
763,A090000637,F;S01;9,A090000005,1.4644751277,0.8773953759,2021-01-08 06:08:25.336946
764,A090000057,F;S01;9,A090000005,-0.7378856415,0.187515807,2021-01-08 06:08:25.336946
765,A090000201,F;S01;9,A090000005,0.7147874357,0.5853678088,2021-01-08 06:08:25.336946
766,A090000046,F;S01;9,A090000005,-0.1292114958,0.2702434128,2021-01-08 06:08:25.336946
767,A090000530,M;S01;9,A090000005,-0.1218260624,0.2715822421,2021-01-08 06:08:25.336946
768,A090000535,F;S01;9,A090000005,0.991252997,0.736529714,2021-01-08 06:08:25.336946
769,A090000191,F;S01;9,A090000005,0.837591444,0.6625212462,2021-01-08 06:08:25.336946
770,A090000537,F;S01;9,A090000005,-0.6925378352,0.1921086515,2021-01-08 06:08:25.336946
771,A090000342,M;S01;9,A090000005,0.4821365782,0.441993989,2021-01-08 06:08:25.336946
772,A090000475,F;S01;9,A090000005,0.9308969325,0.7100273087,2021-01-08 06:08:25.336946
773,A090000568,F;S01;9,A090000005,-0.1292114958,0.2702434128,2021-01-08 06:08:25.336946
774,A090000435,F;S01;9,A090000005,0.7510048694,0.6096666994,2021-01-08 06:08:25.336946
775,A090000603,F;S01;9,A090000005,-0.1218260624,0.2715822421,2021-01-08 06:08:25.336946
776,A090000499,F;S01;9,A090000005,0.991252997,0.736529714,2021-01-08 06:08:25.336946
777,A090000188,M;S01;9,A090000005,0.1915307397,0.3401216262,2021-01-08 06:08:25.336946
778,A090000347,F;S01;9,A090000005,0.1533027008,0.3302443583,2021-01-08 06:08:25.336946
779,A090000245,M;S01;9,A090000005,1.4644751277,0.8773953759,2021-01-08 06:08:25.336946
780,A090000118,M;S01;9,A090000005,-0.6925378352,0.1921086515,2021-01-08 06:08:25.336946
781,A090000025,F;S01;9,A090000005,-0.7378748776,0.1875168715,2021-01-08 06:08:25.336946
782,A090000145,M;S01;9,A090000005,-0.1185523242,0.2721789849,2021-01-08 06:08:25.336946
783,A090000359,M;S01;9,A090000005,1.4644751277,0.8773953759,2021-01-08 06:08:25.336946
784,A090000166,M;S01;9,A090000005,0.1432857341,0.3277422712,2021-01-08 06:08:25.336946
785,A090000018,M;S01;9,A090000005,0.837591444,0.6625212462,2021-01-08 06:08:25.336946
786,A090000330,M;S01;9,A090000005,0.7510048694,0.6096666994,2021-01-08 06:08:25.336946
787,A090000223,F;S01;9,A090000005,-0.3575230186,0.2333620138,2021-01-08 06:08:25.336946
788,A090000390,M;S01;9,A090000005,-0.6925378352,0.1921086515,2021-01-08 06:08:25.336946
789,A090000086,F;S01;9,A090000005,-0.7378856415,0.187515807,2021-01-08 06:08:25.336946
790,A090000459,M;S01;9,A090000005,-0.7378856415,0.187515807,2021-01-08 06:08:25.336946
791,A090000272,M;S01;9,A090000005,-0.6925378352,0.1921086515,2021-01-08 06:08:25.336946
792,A090000254,F;S01;9,A090000005,0.7391025019,0.6017864608,2021-01-08 06:08:25.336946
793,A090000081,F;S01;9,A090000005,-0.1321880084,0.2697067089,2021-01-08 06:08:25.336946
794,A090000481,M;S01;9,A090000005,0.3230758313,0.3789846826,2021-01-08 06:08:25.336946
795,A090000215,F;S01;9,A090000005,0.5538621441,0.4797901429,2021-01-08 06:08:25.336946
796,A090000067,M;S01;9,A090000005,0.4617294755,0.4324819001,2021-01-08 06:08:25.336946
797,A090000607,M;S01;9,A090000005,-0.1321880084,0.2697067089,2021-01-08 06:08:25.336946
798,A090000089,M;S01;9,A090000005,-0.7378856415,0.187515807,2021-01-08 06:08:25.336946
799,A090000294,M;S01;9,A090000005,1.1914350184,0.8086201827,2021-01-08 06:08:25.336946
800,A090000267,F;S01;9,A090000005,0.3160560027,0.376678579,2021-01-08 06:08:25.336946
801,A090000483,M;S01;9,A090000005,-0.3575230186,0.2333620138,2021-01-08 06:08:25.336946
802,A090000351,M;S01;9,A090000005,-0.7378748776,0.1875168715,2021-01-08 06:08:25.336946
803,A090000672,F;S01;9,A090000005,-0.7378856415,0.187515807,2021-01-08 06:08:25.336946
804,A090000313,M;S01;9,A090000005,-0.1185523242,0.2721789849,2021-01-08 06:08:25.336946
805,A090000335,F;S01;9,A090000005,-0.6803635518,0.193378976,2021-01-08 06:08:25.336946
806,A090000503,M;S01;9,A090000005,0.1533027008,0.3302443583,2021-01-08 06:08:25.336946
807,A090000480,F;S01;9,A090000005,-0.7378856415,0.187515807,2021-01-08 06:08:25.336946
808,A090000461,M;S01;9,A090000005,0.6047568387,0.5108612782,2021-01-08 06:08:25.336946
809,A090000275,F;S01;9,A090000005,0.2152400377,0.3465289543,2021-01-08 06:08:25.336946
810,A090000138,M;S01;9,A090000005,-0.3575230186,0.2333620138,2021-01-08 06:08:25.336946
811,A090000520,M;S01;9,A090000005,0.4617294755,0.4324819001,2021-01-08 06:08:25.336946
812,A090000387,F;S01;9,A090000005,-0.7378856415,0.187515807,2021-01-08 06:08:25.336946
813,A090000668,M;S01;9,A090000005,-0.7378748776,0.1875168715,2021-01-08 06:08:25.336946
